2019-12-17 14:28:00.426 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=f4e971eddb8a4d10b950d2e416e0871b, projectId=15720160001, deviceId=42010000011315000798, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.006, faultDesc=故障:取流失败;原因:取流失败;设备:白沙洲大市场北大门-C468;IP:127.0.0.1, filePath=null, faultTime=2018-02-02 08:05:28.0, uploadTime=2018-10-27 09:03:38.0, checkTime=2018-10-27 09:03:38.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.427 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=b0e16d2c66a74fed858e8a487016326e, projectId=15720160001, deviceId=42010000011315000842, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.006, faultDesc=故障:取流失败;原因:取流失败;设备:光谷一路高新四路-C472;IP:127.0.0.1, filePath=null, faultTime=2018-02-02 08:05:08.0, uploadTime=2018-12-07 08:51:31.0, checkTime=2018-12-07 08:51:31.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.428 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=87548ff6400f4400a149add6ea183adf, projectId=15720160001, deviceId=42010000011315000840, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.006, faultDesc=故障:取流失败;原因:取流失败;设备:关山大道创业街口-C470;IP:127.0.0.1, filePath=null, faultTime=2018-02-02 08:04:53.0, uploadTime=2018-10-27 09:03:43.0, checkTime=2018-10-27 09:03:43.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.429 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=296a6b5548854fb8b02da9856352a2b7, projectId=15720160001, deviceId=42010000011315000841, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.006, faultDesc=故障:取流失败;原因:取流失败;设备:关山大道高新二路口-C471;IP:127.0.0.1, filePath=null, faultTime=2018-02-02 08:04:58.0, uploadTime=2018-10-27 09:03:33.0, checkTime=2018-10-27 09:03:33.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.432 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=6420761d6c374dd0b1806d263d941de5, projectId=15720160001, deviceId=42010000011315000153, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.006, faultDesc=故障:取流失败;原因:取流失败;设备:江大路俊才路-C331;IP:127.0.0.1, filePath=null, faultTime=2018-04-02 15:06:38.0, uploadTime=2018-12-07 08:25:24.0, checkTime=2018-12-07 08:25:24.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.434 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=753b7c57509749d2bb99bd935c452bb7, projectId=15720160001, deviceId=42010000011315000113, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.006, faultDesc=故障:取流失败;原因:取流失败;设备:长江大桥 解放路桥上-C66;IP:127.0.0.1, filePath=null, faultTime=2018-06-16 08:00:50.0, uploadTime=2018-12-07 08:00:15.0, checkTime=2018-12-07 08:00:15.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.435 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=3eaf5cb53ba344c38c6c5413e79fa5cc, projectId=15720160001, deviceId=42010000011315000480, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.006, faultDesc=故障:取流失败;原因:取流失败;设备:拦江路 三中门前-C353;IP:127.0.0.1, filePath=null, faultTime=2018-06-15 09:53:00.0, uploadTime=2018-12-07 08:48:06.0, checkTime=2018-12-07 08:48:06.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.436 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=165606aa9cb24706a8ee0d83af85bcdb, projectId=15720160001, deviceId=42010000011315000445, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.006, faultDesc=故障:取流失败;原因:取流失败;设备:金山大道机场高速路-C254;IP:127.0.0.1, filePath=null, faultTime=2018-06-09 13:16:36.0, uploadTime=2018-12-07 08:17:38.0, checkTime=2018-12-07 08:17:38.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.437 [main] INFO  hisense.fdp.cfa.job.manager.QuartzSchedulerManager - 定时任务[UpdateFilterJob,0 0/1 1 1 * ?]启动成功
2019-12-17 14:28:00.441 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=58cd4636dc8b4ecd8a99b0e9ab527cfe, projectId=15720160001, deviceId=42010000011315000156, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.006, faultDesc=故障:取流失败;原因:取流失败;设备:友谊南路泰源轻纺城北-C375;IP:127.0.0.1, filePath=null, faultTime=2018-07-16 10:02:37.0, uploadTime=2018-12-07 08:35:30.0, checkTime=2018-12-07 08:35:30.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.445 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=687fa087a7cc4f9e86545dcf98060d69, projectId=15720160001, deviceId=42010000011315000086, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.011.001, faultDesc=故障:信号缺失;原因:电源未接好；摄像机损坏；视频线损坏；光纤故障；光端机故障；人为遮挡 ;设备:汉阳大道归元寺路-C153;IP:127.0.0.1, filePath=ftp:\itsomfileupload:itsomfileupload@128.127.121.238\shipin\2018-12\0027\42010000011315000086\7\8\42010000011315000086201812784541.bmp, faultTime=2018-08-19 08:54:50.0, uploadTime=2018-12-07 08:45:46.0, checkTime=2018-12-07 08:45:46.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.446 [main] INFO  hisense.fdp.cfa.job.manager.QuartzSchedulerManager - 定时任务[UpdateIncidentStatusIntervalJob,0 0/1 1 1 * ?]启动成功
2019-12-17 14:28:00.448 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=5fa558586c5f408593db6b82a38c2f50, projectId=15720160001, deviceId=42010000011315000115, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.011.001, faultDesc=故障:信号缺失;原因:电源未接好；摄像机损坏；视频线损坏；光纤故障；光端机故障；人为遮挡 ;设备:鹦鹉大道鹦鹉路-C187;IP:127.0.0.1, filePath=ftp:\itsomfileupload:itsomfileupload@128.127.121.238\shipin\2018-12\0027\42010000011315000115\7\8\42010000011315000115201812784658.bmp, faultTime=2018-09-11 08:12:42.0, uploadTime=2018-12-07 08:47:01.0, checkTime=2018-12-07 08:47:01.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.450 [main] INFO  hisense.fdp.cfa.job.manager.QuartzSchedulerManager - 定时任务[HeartBeatJob,0 0/1 * * * ?]启动成功
2019-12-17 14:28:00.450 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=03ecb7f526dc46a4871c40166d943661, projectId=15720160001, deviceId=42010000011315000964, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.011.001, faultDesc=故障:信号缺失;原因:电源未接好；摄像机损坏；视频线损坏；光纤故障；光端机故障；人为遮挡 ;设备:友谊大道三环路-C128;IP:127.0.0.1, filePath=ftp:\itsomfileupload:itsomfileupload@128.127.121.238\shipin\2018-12\0027\42010000011315000964\7\8\42010000011315000964201812785340.bmp, faultTime=2018-08-22 08:15:01.0, uploadTime=2018-12-07 08:53:42.0, checkTime=2018-12-07 08:53:42.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.451 [main] INFO  hisense.fdp.cfa.HiFdpCfa - 启动成功
2019-12-17 14:28:00.458 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=4ae18b549ddb43fab26588edc136fe22, projectId=15720160001, deviceId=42010000011315000065, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.006, faultDesc=故障:取流失败;原因:取流失败;设备:洪山路 省政府正门高清-C201;IP:127.0.0.1, filePath=null, faultTime=2018-09-04 08:56:11.0, uploadTime=2018-12-07 08:50:41.0, checkTime=2018-12-07 08:50:41.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/169.254.165.223, msglevel=2, lanenum=null, lastSendTime=null]
2019-12-17 14:28:00.469 [pool-1-thread-1] INFO  hisense.fdp.cfa.dao.EquipNodeDao - 初始化的信息：EquipStatusMsgVO [msgType=EQUIPSTATUS, version=V2.1, msgId=a1d851cdc28e43b8817f862394d024f9, projectId=15720160001, deviceId=42010000011315000934, equipServiceFlag=, deviceType=131, deviceState=2, faultType=13, faultPhenomenonCode=131.011.001, faultDesc=故障:信号缺失;原因:电源未接好；摄像机损坏；视频线损坏；光纤故障；光端机故障；人为遮挡 ;设备:金南一路园博东路口-C999;IP:127.0.0.1, filePath=ftp:\itsomfileupload:itsomfileupload@128.127.121.238\shipin\2018-12\0027\42010000011315000934\7\8\42010000011315000934201812781743.bmp, faultTime=2018-10-17 16:00:18.0, uploadTime=2018-12-07 08:17:48.0, checkTime=2018-12-07 08:17:48.0, adapterName=NHBD@WIN-NJ6JO1I7A9Q/128.127.121.236, msglevel=2, lanenum=null, lastSendTime=null]
